source,job_title,company_name,job_location,job_type,category,salary_min,salary_max,salary_avg,salary_range,salary_currency,experience_required,education_required,skills_required,job_description
Khmer24,Software Developer,Anz Royal,Phnom Penh,Freelance,Technology & It,591.46,7753.9,4172.68,7162.44,USD,3,bachelor,docker; aws,"We are looking for a talented Software Developer to join our team at ANZ Royal. The candidate will be responsible for contributing to our technology & it operations in Phnom Penh. Required skills include: docker, aws. Minimum 3 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,Garment Supervisor,Everest Textile,Kampot,Full-time,Garment & Textile,122.0,724.0,423.0,602.0,USD,1,high school,pattern making; quality inspection; production planning,"We are looking for a talented Garment Supervisor to join our team at Everest Textile. The candidate will be responsible for contributing to our garment & textile operations in Kampot. Required skills include: pattern making, quality inspection, production planning. Minimum 1 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
CamHR,Backend Developer,Smartaxiom,Phnom Penh,Contract,Technology & It,793.0,8317.0,4555.0,7524.0,USD,4,bachelor,aws; php; git; react,"We are looking for a talented Backend Developer to join our team at SmartAxiom. The candidate will be responsible for contributing to our technology & it operations in Phnom Penh. Required skills include: aws, php, git. Minimum 4 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Treasury Analyst,Sathapana Bank,Kampot,Full-time,Banking & Finance,381.0,2818.0,1599.5,2437.0,USD,0,bachelor,loan processing; customer service; khmer; risk management; bloomberg; sql,"We are looking for a talented Treasury Analyst to join our team at Sathapana Bank. The candidate will be responsible for contributing to our banking & finance operations in Kampot. Required skills include: loan processing, customer service, khmer. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
BongThom,Library Assistant,Zaman University,Phnom Penh,Full-time,Education & Training,175.0,2851.0,1513.0,2676.0,USD,0,high school,english; classroom management; communication,"We are looking for a talented Library Assistant to join our team at Zaman University. The candidate will be responsible for contributing to our education & training operations in Phnom Penh. Required skills include: english, classroom management, communication. No experience required — training provided. Education: High School degree or equivalent preferred."
KhmerOnline,Inventory Clerk,Anz Garment,Phnom Penh,Contract,Manufacturing,219.0,666.0,442.5,447.0,USD,4,high school,physical fitness; safety; report writing; teamwork; khmer; inventory,"We are looking for a talented Inventory Clerk to join our team at ANZ Garment. The candidate will be responsible for contributing to our manufacturing operations in Phnom Penh. Required skills include: physical fitness, safety, report writing. Minimum 4 year(s) of relevant experience required. Education: High School degree or equivalent preferred."
CamHR,Construction Laborer,Prince Real Estate,Remote,Full-time,Construction & Engineering,375.85,7255.85,3815.85,6880.0,USD,3,bachelor,project management; english; civil 3d; structural analysis; safety management; ms project; negotiation; autocad,"We are looking for a talented Construction Laborer to join our team at Prince Real Estate. The candidate will be responsible for contributing to our construction & engineering operations in Remote. Required skills include: project management, english, civil 3d. Minimum 3 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
Khmer24,Autocad Draftsman,Lyp Group,Remote,Full-time,Construction & Engineering,290.98,6274.63,3282.8050000000003,5983.65,USD,0,bachelor,structural analysis; project management; safety management; civil 3d; surveying; negotiation; concrete design,"We are looking for a talented AutoCAD Draftsman to join our team at LYP Group. The candidate will be responsible for contributing to our construction & engineering operations in Remote. Required skills include: structural analysis, project management, safety management. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Risk Officer,Hattha Bank,Remote,Part-time,Banking & Finance,483.0,4843.0,2663.0,4360.0,USD,4,master,loan processing; english; customer service; khmer; credit analysis; risk management; bloomberg,"We are looking for a talented Risk Officer to join our team at Hattha Bank. The candidate will be responsible for contributing to our banking & finance operations in Remote. Required skills include: loan processing, english, customer service. Minimum 4 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
CamHR,Property Developer,Knight Frank Cambodia,Ratanakiri,Full-time,Real Estate,,,,,,1,bachelor,market research; communication; khmer; ms office,"We are looking for a talented Property Developer to join our team at Knight Frank Cambodia. The candidate will be responsible for contributing to our real estate operations in Ratanakiri. Required skills include: market research, communication, khmer. Minimum 1 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
KhmerOnline,Ai/Ml Engineer,Sabay Digital,Preah Vihear,Contract,Technology & It,,,,,,2,master,api development; javascript; mysql; php,"We are looking for a talented AI/ML Engineer to join our team at Sabay Digital. The candidate will be responsible for contributing to our technology & it operations in Preah Vihear. Required skills include: api development, javascript, mysql. Minimum 2 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
Khmer24,Graphic Designer,Mango Media,Phnom Penh,Contract,Media & Marketing,,,,,,0,bachelor,facebook ads; english; video editing; photoshop; analytics; illustrator; content writing; canva,"We are looking for a talented Graphic Designer to join our team at Mango Media. The candidate will be responsible for contributing to our media & marketing operations in Phnom Penh. Required skills include: facebook ads, english, video editing. No experience required — training provided. Education: Bachelor degree or equivalent preferred."
BongThom,Events Coordinator,Belmond La Résidence,Phnom Penh,Contract,Hospitality & Tourism,325.0,3940.0,2132.5,3615.0,USD,2,bachelor,chinese; f&b service; khmer; opera pms,"We are looking for a talented Events Coordinator to join our team at Belmond La Résidence. The candidate will be responsible for contributing to our hospitality & tourism operations in Phnom Penh. Required skills include: chinese, f&b service, khmer. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
BongThom,Warehouse Keeper,Pactics Cambodia,Remote,Full-time,Manufacturing,139.51,1107.56,623.535,968.05,USD,2,bachelor,quality control; teamwork; lean manufacturing; inventory; khmer; physical fitness,"We are looking for a talented Warehouse Keeper to join our team at Pactics Cambodia. The candidate will be responsible for contributing to our manufacturing operations in Remote. Required skills include: quality control, teamwork, 5s. Minimum 2 year(s) of relevant experience required. Education: Bachelor degree or equivalent preferred."
CamHR,Microfinance Officer,Phillip Bank,Preah Vihear,Full-time,Banking & Finance,,,,,,2,master,risk management; excel; loan processing; customer service,"We are looking for a talented Microfinance Officer to join our team at Phillip Bank. The candidate will be responsible for contributing to our banking & finance operations in Preah Vihear. Required skills include: risk management, excel, loan processing. Minimum 2 year(s) of relevant experience required. Education: Master degree or equivalent preferred."
